user,resort,rating,total_ratings,count
3513,Snowbird,4,134,0.0
6137,Mad River Mountain,5,72,0.0
7833,Afton Alps,4,49,0.0
8374,Telluride,4,114,0.0
5460,Ski Brule,5,1315,0.0
3390,Sugarloaf,5,53,0.0
1152,Stevens Pass Resort,5,102,0.0
6641,Hoodoo Ski Area,5,33,0.0
7841,49 Degrees North,4,60,0.0
3729,Snowbird,5,134,0.0
5309,Ski Brule,5,1315,0.0
4311,Eagle Point,4,25,0.0
364,Ski Brule,5,1315,0.0
1986,Park City Mountain Resort,1,135,0.0
2420,Shanty Creek,5,63,0.0
4149,Grand Targhee Resort,5,64,0.0
4654,Ski Brule,5,1315,0.0
6202,Copper Mountain Resort,4,138,0.0
7736,Greek Peak,4,57,0.0
4699,Loon Mountain,5,86,0.0
6479,Ski Brule,5,1315,0.0
6869,Appalachian Ski Mtn,5,48,0.0
1094,Powder Mountain,1,85,0.0
1569,Snowbasin,3,94,0.0
4434,Ski Brule,4,1315,0.0
6213,Ski Brule,4,1315,0.0
4948,Steamboat,4,150,0.0
3142,Shawnee Mountain Ski Area,2,44,0.0
968,Winter Park Resort,5,187,0.0
3228,Mt Bachelor,1,101,0.0
3830,Stevens Pass Resort,1,102,0.0
6656,Ski Brule,3,1315,0.0
3316,Alta Ski Area,1,140,0.0
1259,Sugarbush,2,90,0.0
3238,Okemo Mountain Resort,5,130,0.0
7715,Sunlight Mountain Resort,5,35,0.0
3784,Ski Brule,5,1315,0.0
2406,Elk Mountain Ski Resort,5,107,0.0
7800,Stevens Pass Resort,5,102,0.0
4171,Wintergreen Resort,1,67,0.0
2577,Swiss Valley,4,27,0.0
3569,Ski Brule,4,1315,0.0
2948,Tamarack Resort,2,55,0.0
5994,Breckenridge,2,186,0.0
7278,Ski Brule,5,1315,0.0
89,Wachusett Mountain Ski Area,5,81,0.0
3280,Gore Mountain,1,83,0.0
1261,Sunrise Park Resort,2,120,0.0
348,Liberty,2,68,0.0
4284,Keystone,5,140,0.0
5392,Mt Hood Meadows,5,100,0.0
7178,Jay Peak,3,133,0.0
6616,Hunter Mountain,4,113,0.0
8102,Loon Mountain,5,86,0.0
3130,Ski Brule,5,1315,0.0
3522,Eldora Mountain Resort,1,84,0.0
258,Ski Beech Mountain Resort,1,82,0.0
5829,Ski Brule,5,1315,0.0
7775,Sandia Peak,1,33,0.0
8108,Loveland,4,107,0.0
8609,Crystal Mountain,5,44,0.0
2791,Snow Valley,5,59,0.0
5579,Winter Park Resort,5,187,0.0
2121,Ski Apache,1,168,0.0
6184,Pomerelle Mountain Resort,4,36,0.0
7770,Heavenly Mountain Resort,5,156,0.0
2970,Granite Peak Ski Area,5,111,0.0
6650,Brighton Resort,2,73,0.0
5408,Jack Frost,2,53,0.0
6924,Jiminy Peak,1,80,0.0
4348,Monarch Mountain,4,71,0.0
8350,Sno Mountain,2,133,0.0
321,Discovery Ski Area,5,32,0.0
3844,Ski Brule,5,1315,0.0
6702,Killington Resort,5,203,0.0
8494,Jay Peak,5,133,0.0
7390,Titus Mountain,5,26,0.0
739,Mammoth Mountain Ski Area,5,139,0.0
3216,Red River,4,86,0.0
223,Ski Brule,5,1315,0.0
2212,Ski Brule,5,1315,0.0
2312,Ski Butternut,5,62,0.0
3692,Cataloochee Ski Area,5,76,0.0
4428,Snowshoe Mountain Resort,2,145,0.0
5230,Ski Brule,5,1315,0.0
2082,Killington Resort,5,203,0.0
571,Ski Brule,5,1315,0.0
5295,Ski Brule,5,1315,0.0
5374,Sugar Mountain Resort,4,127,0.0
5783,The Summit At Snoqualmie,2,53,0.0
7773,Ski Beech Mountain Resort,1,82,0.0
115,Ski Brule,5,1315,0.0
4813,Boreal,4,48,0.0
2667,Snowbird,5,134,0.0
5070,Jack Frost,4,53,0.0
3575,Ski Brule,5,1315,0.0
3161,Ski Brule,4,1315,0.0
6110,Vail,1,203,0.0
2922,Blue Mountain Ski Area,2,188,0.0
7023,Beaver Mountain,5,25,0.0
4579,Titus Mountain,5,26,0.0
4462,Ski Apache,4,168,0.0
6654,Mt Bachelor,5,101,0.0
934,Donner Ski Ranch,5,82,0.0
5621,Wisp,3,73,0.0
1414,Mount Snow,5,132,0.0
1979,Big Sky Resort,5,136,0.0
92,Wintergreen Resort,3,67,0.0
4966,Ski Brule,3,1315,0.0
5775,Granite Peak Ski Area,5,111,0.0
6149,Mt Baldy,5,76,0.0
7289,Snowbasin,1,94,0.0
6206,Hoodoo Ski Area,5,33,0.0
8259,Bear Valley,5,57,0.0
8081,Camelback Mountain Resort,5,145,0.0
649,Lutsen Mountains,4,85,0.0
8139,Blue Mountain Ski Area,5,188,0.0
8275,Discovery Ski Area,4,32,0.0
6621,Magic Mountain,5,38,0.0
334,Jay Peak,2,133,0.0
7634,The Summit At Snoqualmie,3,53,0.0
6163,Durango Mountain Resort,3,97,0.0
2188,Okemo Mountain Resort,5,130,0.0
1645,Alta Ski Area,4,140,0.0
6377,Kirkwood,3,107,0.0
729,Vail,5,203,0.0
3086,Ski Brule,5,1315,0.0
8179,Ski Apache,5,168,0.0
669,Ski Brule,5,1315,0.0
8106,Sunday River,5,91,0.0
5457,Loveland,5,107,0.0
6955,Ski Brule,5,1315,0.0
7827,Caberfae Peaks Ski Golf Resort,5,56,0.0
3310,Ski Brule,5,1315,0.0
5326,Squaw Valley Usa,3,109,0.0
7,Big Sky Resort,5,136,0.0
4494,Silverton Mountain,5,55,0.0
722,Caberfae Peaks Ski Golf Resort,2,56,0.0
2652,Winter Park Resort,5,187,0.0
6743,Cannonsburg,5,68,0.0
5248,Donner Ski Ranch,4,82,0.0
2789,Snow Summit,1,60,0.0
3278,Mad River Mountain,3,72,0.0
583,Ski Brule,4,1315,0.0
1508,Park City Mountain Resort,4,135,0.0
4163,Ski Brule,5,1315,0.0
4221,Ski Brule,5,1315,0.0
2275,Winter Park Resort,4,187,0.0
5349,Keystone,5,140,0.0
4696,Eldora Mountain Resort,1,84,0.0
8340,Stevens Pass Resort,5,102,0.0
7328,Deer Valley Resort,5,98,0.0
5650,Red River,5,86,0.0
1566,Welch Village,2,39,0.0
7406,Cataloochee Ski Area,3,76,0.0
3878,Ski Brule,5,1315,0.0
5051,Keystone,5,140,0.0
1007,Ski Brule,5,1315,0.0
6833,Killington Resort,5,203,0.0
5695,Holiday Valley,5,73,0.0
7471,Telluride,2,114,0.0
5826,Keystone,5,140,0.0
7573,Wolf Creek Ski Area,5,154,0.0
7167,Gore Mountain,4,83,0.0
1354,Ski Brule,4,1315,0.0
1245,Ski Brule,5,1315,0.0
2572,Stratton Mountain,5,111,0.0
4150,Killington Resort,4,203,0.0
3956,Silverton Mountain,5,55,0.0
3815,Arapahoe Basin Ski Area,5,138,0.0
634,Snowbird,5,134,0.0
4795,Wintergreen Resort,4,67,0.0
4900,Beaver Creek,5,103,0.0
8207,Jay Peak,4,133,0.0
3168,Crystal Mountain Wa,5,98,0.0
1344,Mount Sunapee,5,74,0.0
2847,Ski Brule,5,1315,0.0
618,Telluride,5,114,0.0
3982,Heavenly Mountain Resort,4,156,0.0
6024,Park City Mountain Resort,1,135,0.0
4186,Snowbird,5,134,0.0
1899,Snow Valley,5,59,0.0
7288,Winter Park Resort,5,187,0.0
7488,Tamarack Resort,2,55,0.0
7609,Mad River Mountain,5,72,0.0
4037,Donner Ski Ranch,5,82,0.0
8391,Ski Brule,5,1315,0.0
6228,Brian Head Resort,1,70,0.0
5838,Camelback Mountain Resort,3,145,0.0
483,Ski Brule,4,1315,0.0
1067,Ski Apache,3,168,0.0
7321,Ski Brule,5,1315,0.0
4638,Alta Ski Area,5,140,0.0
6419,Mount La Crosse,1,23,0.0
1915,Ski Brule,5,1315,0.0
2077,Killington Resort,5,203,0.0
2466,Pebble Creek Ski Area,4,32,0.0
2135,Lutsen Mountains,5,85,0.0
5142,Ski Butternut,5,62,0.0
3121,Ski Brule,5,1315,0.0
1082,Boyne Highlands,5,45,0.0
5195,Crested Butte Mountain Resort,4,89,
5195,Christmas Mountain,5,23,
438,Winter Park Resort,5,187,
1582,Keystone,5,140,
5195,Camelback Mountain Resort,3,145,
5195,Ragged Mountain Resort,4,59,
7919,Caberfae Peaks Ski Golf Resort,5,56,
5195,Crotched Mountain,5,46,
7186,Wilmot Mountain,3,55,
3966,Vail,5,203,
774,Eldora Mountain Resort,4,84,
7274,Bear Creek Mountain Resort,5,69,
3155,Alpine Valley Resort,5,74,
5195,Mount Southington Ski Area,4,38,
3247,Stevens Pass Resort,3,102,
4939,Kirkwood,5,107,
1104,Sugarbush,3,90,
5195,Ragged Mountain Resort,4,59,
4628,Nubs Nob Ski Area,1,55,
857,Trollhaugen,5,23,
5195,Steamboat,3,150,
3055,Paoli Peaks,3,39,
2939,Solitude Mountain Resort,4,82,
5195,Snow Summit,4,60,
3220,Big Sky Resort,4,136,
5189,Pebble Creek Ski Area,3,32,
5189,Arizona Snowbowl,4,107,
1759,Mount La Crosse,1,23,
3055,Ober Gatlinburg Ski Resort,2,45,
8438,Mt Baker,2,88,
1751,Plattekill Mountain,5,38,
4352,Beaver Creek,4,103,
1043,Sunburst,2,32,
3874,Willamette Pass,5,52,
2568,Alpine Valley Resort,5,74,
5195,Bretton Woods,5,82,
3092,Magic Mountain,5,38,
1751,Windham Mountain,4,61,
5005,Wild Mountain Ski Snowboard Area,5,31,
1713,Ski Brule,4,1315,
5189,Alpine Valley,5,28,
242,Liberty,3,68,
4604,Devils Head,5,95,
3914,Alpental,4,54,
1182,Big Powderhorn Mountain,5,60,
5195,Lutsen Mountains,5,85,
7306,Lost Trail Powder Mtn,3,30,
5195,Alyeska Resort,5,43,
5189,Bear Mountain,4,52,
4480,Copper Mountain Resort,3,138,
5195,Ski Butternut,3,62,
5195,Eldora Mountain Resort,4,84,
8548,Grand Targhee Resort,4,64,
4726,Keystone,3,140,
8438,Crested Butte Mountain Resort,1,89,
5195,Mountain Creek Resort,3,148,
6593,Sugar Mountain Resort,4,127,
5195,Holiday Valley,5,73,
5195,Deer Valley Resort,5,98,
4266,Arizona Snowbowl,2,107,
1182,Big Powderhorn Mountain,5,60,
5412,Wildcat Mountain,4,37,
6587,Gunstock,3,41,
6509,Big Boulder,5,43,
5195,Mount Peter Ski Area,5,54,
5195,Killington Resort,1,203,
5682,Shawnee Mountain Ski Area,4,44,
5195,Steamboat,5,150,
7569,Loon Mountain,5,86,
1523,Squaw Valley Usa,5,109,
373,Sun Valley,5,65,
5037,Bristol Mountain,1,57,
1155,Ski Brule,5,1315,
1187,Afton Alps,5,49,
5195,Breckenridge,5,186,
4266,Sunrise Park Resort,3,120,
5195,Perfect North Slopes,5,69,
7569,Sugar Bowl Resort,5,48,
5195,Blue Mountain Ski Area,5,188,
7935,Durango Mountain Resort,3,97,
5195,Ski Brule,4,1315,
5195,Winterplace Ski Resort,3,57,
609,Bogus Basin,5,58,
5195,Brian Head Resort,4,70,
2568,Villa Olivia,4,31,
5181,Gunstock,4,41,
6804,Shawnee Mountain Ski Area,3,44,
5195,Tamarack Resort,2,55,
2000,Woodbury Ski Area,5,22,
1473,Boyne Mountain Resort,5,50,
190,Jiminy Peak,1,80,
1615,Squaw Valley Usa,5,109,
330,Camelback Mountain Resort,4,145,
5195,Kirkwood,5,107,
4303,Pats Peak,3,50,
5195,Wolf Creek Ski Area,4,154,
5195,Stratton Mountain,1,111,
3439,Killington Resort,3,203,
303,Lookout Pass Ski Area,1,69,
5189,Steamboat,5,150,
5195,Mount Peter Ski Area,3,54,
7032,Mount Brighton,1,37,
2309,Sugarloaf,5,53,
6780,Kirkwood,5,107,
438,Silver Mountain,3,80,
5195,Heavenly Mountain Resort,5,156,
2398,Wintergreen Resort,1,67,
5195,The Summit At Snoqualmie,3,53,
7263,Pajarito Mountain Ski Area,4,34,
3953,Ski Brule,5,1315,
5195,Willamette Pass,5,52,
8020,Breckenridge,3,186,
3999,Grand Targhee Resort,5,64,
8154,Wolf Creek Ski Area,5,154,
6370,Grand Geneva,4,21,
5195,Powder Mountain,5,85,
5195,Durango Mountain Resort,1,97,
6207,Alta Ski Area,5,140,
8101,Whitefish Mountain Resort,5,82,
5195,Mt Bachelor,1,101,
4103,Wintergreen Resort,4,67,
8438,Holiday Valley,5,73,
5195,Sun Valley,3,65,
592,Brian Head Resort,4,70,
2943,Breckenridge,5,186,
4480,Ski Brule,4,1315,
1380,Sugarloaf,4,53,
5195,Angel Fire Resort,5,111,
5195,Ski Granby Ranch,5,38,
5179,Crystal Mountain Wa,4,98,
5195,Alpine Valley Resort,2,74,
8548,Perfect North Slopes,4,69,
5195,Mount Sunapee,4,74,
8258,Roundtop Mountain Resort,2,55,
5195,Monarch Mountain,3,71,
4117,Nubs Nob Ski Area,5,55,
5195,Northstar California,2,102,
986,Silver Mountain,5,80,
5195,Sugar Mountain Resort,5,127,
8438,Big Sky Resort,4,136,
5195,Caberfae Peaks Ski Golf Resort,4,56,
5195,Ski Apache,2,168,
6207,Mammoth Mountain Ski Area,5,139,
5195,Peekn Peak,5,62,
91,Mount Bohemia,5,49,
7623,Mad River Mountain,5,72,
621,Big Sky Resort,5,136,
5195,Wolf Creek Ski Area,5,154,
5195,Mt Hood Meadows,4,100,
5195,Lutsen Mountains,3,85,
5195,Dodge Ridge,3,67,
388,Arizona Snowbowl,5,107,
463,Vail,4,203,
5195,Killington Resort,1,203,
8438,Angel Fire Resort,5,111,
1791,Keystone,4,140,
1882,Winter Park Resort,2,187,
3930,Sugar Bowl Resort,5,48,
5195,Whitetail Resort,4,67,
5189,Sun Valley,5,65,
4976,Jiminy Peak,3,80,
5195,Mountain Creek Resort,2,148,
8417,Belleayre,4,88,
513,Camelback Mountain Resort,5,145,
2448,Ski Santa Fe,4,99,
438,Alta Ski Area,5,140,
5189,Mt Bachelor,5,101,
621,Berkshire East,5,35,
3989,Winterplace Ski Resort,4,57,
5195,Mount Snow,3,132,
5195,Winter Park Resort,5,187,
5195,Alta Ski Area,5,140,
5195,Pats Peak,3,50,
814,Gunstock,3,41,
3189,Snowshoe Mountain Resort,2,145,
2291,Great Divide,5,31,
6736,Mt Hood Meadows,4,100,
5195,Park City Mountain Resort,3,135,
867,Ski Santa Fe,5,99,
1482,Ski Brule,5,1315,
5195,Massanutten,5,46,
3694,Ski Brule,5,1315,
5195,Whitecap Mountain,3,52,
1148,Massanutten,4,46,
5189,Cranmore Mountain Resort,5,31,
1104,Ski Santa Fe,5,99,
4103,Sundown Mountain,5,29,
5189,Wolf Creek Ski Area,5,154,
1184,Beaver Creek,1,103,
5881,Squaw Valley Usa,3,109,
5195,Pine Mountain,5,56,
3385,Beaver Mountain,5,25,
5189,Durango Mountain Resort,3,97,
6688,Ski Beech Mountain Resort,5,82,
795,Ski Brule,5,1315,
7225,Big Powderhorn Mountain,5,60,
7574,Wisp,4,73,
5195,Copper Mountain Resort,5,138,
5195,Ski Santa Fe,4,99,
5195,Catamount Ski Ride Area,3,59,
2906,Beaver Creek,5,103,
4316,Sunrise Park Resort,3,120,
5195,Elk Mountain Ski Resort,5,107,
4858,Massanutten,1,46,
299,Sno Mountain,3,133,
2173,Loveland,5,107,
3154,Silverton Mountain,4,55,
5195,Taos Ski Valley,2,135,
4941,Arapahoe Basin Ski Area,5,138,
5195,Big Sky Resort,5,136,
5195,Wintergreen Resort,5,67,
5195,Bretton Woods,5,82,
8438,Mammoth Mountain Ski Area,2,139,
4742,Mount Bohemia,3,49,
5195,Mountain High,1,80,
3007,Wolf Creek Ski Area,5,154,
5610,Dodge Ridge,4,67,
5195,Peekn Peak,5,62,
4275,Campgaw Mountain,5,32,
8161,Las Vegas Ski And Snowboard Resort,3,54,
1318,Hidden Valley Ski Area,5,33,
5195,Lookout Pass Ski Area,5,69,
3365,Mt Bachelor,1,101,
8438,Taos Ski Valley,5,135,
7306,Discovery Ski Area,4,32,
8438,Donner Ski Ranch,5,82,
5195,Powderhorn,4,35,
5195,Sunday River,5,91,
961,Vail,5,203,
3718,Ski Brule,5,1315,
3156,Wilmot Mountain,2,55,
5195,Crystal Mountain,1,44,
2637,Boston Mills,4,45,
218,Ski Brule,3,1315,
5195,Ski Santa Fe,4,99,
5195,Deer Valley Resort,5,98,
5195,Caberfae Peaks Ski Golf Resort,5,56,
549,Pats Peak,3,50,
5195,Ski Apache,2,168,
8327,Keystone,4,140,
5195,Smugglers Notch Resort,3,82,
7464,Wilmot Mountain,1,55,
5189,Pico Mountain At Killington,4,39,
4218,Park City Mountain Resort,2,135,
4481,Attitash,3,55,
4051,Magic Mountain Ski Area,2,20,
7713,Taos Ski Valley,5,135,
6289,Winter Park Resort,4,187,
5098,Devils Head,4,95,
5039,Ski Sawmill,5,21,
1934,Attitash,1,55,
5195,Devils Head,5,95,
5195,Bear Creek Mountain Resort,5,69,
5201,Swiss Valley,2,27,
1473,Windham Mountain,5,61,
2496,Mount Peter Ski Area,1,54,
5195,Ski Apache,3,168,
4266,Keystone,5,140,
1856,Whitetail Resort,3,67,
438,Ski Brule,5,1315,
164,Wisp,5,73,
5195,Donner Ski Ranch,5,82,
2520,Mt Hood Meadows,5,100,
542,Mammoth Mountain Ski Area,4,139,
2460,Eagle Point,5,25,
545,Arapahoe Basin Ski Area,1,138,
3384,Sunrise Park Resort,5,120,
5195,Sno Mountain,4,133,
5195,Wolf Creek Ski Area,4,154,
5195,Cannonsburg,5,68,
5195,Mount Snow,5,132,
60,Arizona Snowbowl,4,107,
5195,Cannonsburg,3,68,
4941,Alta Ski Area,5,140,
5195,Brian Head Resort,5,70,
516,Keystone,1,140,
4164,Snowbird,4,134,
2103,Steamboat,5,150,
3302,Sugar Mountain Resort,2,127,
3969,Berkshire East,4,35,
5195,Attitash,5,55,
3568,Powder Mountain,5,85,
8226,Donner Ski Ranch,4,82,
2392,Mountain Creek Resort,1,148,
1437,Brandywine,1,39,
4103,Campgaw Mountain,2,32,
4480,Arapahoe Basin Ski Area,5,138,
5195,Caberfae Peaks Ski Golf Resort,5,56,
188,Ski Brule,5,1315,
2574,Jack Frost,2,53,
3930,Spirit Mountain,4,40,
2668,Ski Brule,4,1315,
5170,Ski Snowstar Winter Sports Park,4,21,
2998,Mount Snow,4,132,
6468,Peekn Peak,5,62,
4103,Sunday River,3,91,
3232,Spirit Mountain,4,40,
5195,Crystal Mountain,2,44,
93,Snow Summit,3,60,
5195,Willamette Pass,2,52,
8303,Mohawk Mountain,3,44,
3260,Loon Mountain,1,86,
5195,Sunday River,5,91,
5195,Devils Head,2,95,
7225,Pine Mountain,2,56,
676,Squaw Valley Usa,5,109,
5195,Perfect North Slopes,5,69,
3930,Snowbird,5,134,
110,Red River,4,86,
5195,Chestnut Mountain Resort,4,41,
5123,Ski Brule,5,1315,
5195,Ragged Mountain Resort,4,59,
5195,Mount Southington Ski Area,5,38,
5195,Bridger Bowl,5,43,
7120,Sierra At Tahoe,4,59,
1836,Camelback Mountain Resort,5,145,
8602,Sierra At Tahoe,5,59,
5195,Ski Apache,2,168,
5195,Camelback Mountain Resort,4,145,
7448,Snowbird,5,134,
5611,Willamette Pass,1,52,
5195,Camelback Mountain Resort,2,145,
7397,Breckenridge,5,186,
1504,Deer Valley Resort,5,98,
5195,Mount Southington Ski Area,5,38,
5195,Snowshoe Mountain Resort,5,145,
5195,Wolf Ridge Ski Resort,4,36,
5195,Sunday River,5,91,
5195,Angel Fire Resort,5,111,
2574,Wilmot Mountain,1,55,
3930,Spirit Mountain,5,40,
7888,Big Boulder,5,43,
5195,Blue Knob,5,51,
7187,Caberfae Peaks Ski Golf Resort,4,56,
5195,Wolf Creek Ski Area,1,154,
1184,Wolf Creek Ski Area,5,154,
3568,Elk Mountain Ski Resort,5,107,
26,Vail,5,203,
5195,Crotched Mountain,5,46,
5195,Mohawk Mountain,4,44,
2173,Blue Mountain Ski Area,4,188,
4365,Mammoth Mountain Ski Area,4,139,
6895,Brighton Resort,5,73,
4684,Ski Brule,5,1315,
5195,Brian Head Resort,5,70,
5195,Willamette Pass,1,52,
5195,Vail,5,203,
1287,Bear Mountain,1,52,
1657,Greek Peak,3,57,
1187,Sugar Bowl Resort,5,48,
5195,Christie Mountain,5,21,
7928,Squaw Valley Usa,5,109,
5195,Northstar California,3,102,
4361,Timberline Four Seasons,3,62,
3365,Grand Targhee Resort,5,64,
4747,Mad River Glen,2,33,
5195,Ski China Peak,5,64,
2979,Ski Brule,5,1315,
1014,Ski Santa Fe,4,99,
5189,White Pass,4,56,
3305,Pats Peak,4,50,
3582,Telluride,5,114,
5195,Loveland,5,107,
4103,Bear Creek Mountain Resort,1,69,
6998,Ski Brule,5,1315,
3365,Black Mountain,5,21,
1809,Appalachian Ski Mtn,2,48,
438,Kirkwood,5,107,
5195,Vail,3,203,
5195,49 Degrees North,5,60,
5195,Soda Springs,4,25,
5195,Ober Gatlinburg Ski Resort,4,45,
7872,Granite Peak Ski Area,4,111,
5195,Whitetail Resort,1,67,
308,Loveland,5,107,
132,Stevens Pass Resort,1,102,
5048,White Pass,5,56,
3017,Whitetail Resort,2,67,
5195,Soda Springs,2,25,
5399,Powder Mountain,4,85,
4444,Shawnee Mountain Ski Area,4,44,
8602,Dodge Ridge,4,67,
2740,Big Powderhorn Mountain,5,60,
1751,Plattekill Mountain,5,38,
8438,Sno Mountain,5,133,
5195,Blue Knob,5,51,
5189,Cannon Mountain,4,60,
3252,Jay Peak,3,133,
5189,Mt Baker,5,88,
5195,Sno Mountain,1,133,
5195,Gore Mountain,4,83,
3068,Trollhaugen,4,23,
5195,Northstar California,4,102,
3154,Vail,2,203,
5195,Sno Mountain,5,133,
2282,Snowbasin,4,94,
4042,Wachusett Mountain Ski Area,5,81,
8438,Sunrise Park Resort,3,120,
4144,Killington Resort,5,203,
5189,Ski Butternut,3,62,
357,Steamboat,5,150,
5195,Catamount Ski Ride Area,4,59,
5782,Bear Valley,2,57,
5195,Steamboat,2,150,
5195,Blue Mountain Ski Area,3,188,
2751,Ski Brule,4,1315,
1529,Jack Frost,3,53,
4013,Deer Valley Resort,4,98,
2640,Snow Trails,5,29,
5195,Stevens Pass Resort,4,102,
5195,Vail,4,203,
1568,Wachusett Mountain Ski Area,4,81,
6517,Cascade Mountain,4,64,
5195,Mount Peter Ski Area,3,54,
110,Mohawk Mountain,4,44,
8351,Whitetail Resort,4,67,
5195,Arapahoe Basin Ski Area,5,138,
4928,Powder Mountain,5,85,
6441,Mission Ridge,5,42,
4997,Magic Mountain,5,38,
2299,Shawnee Peak,5,30,
5195,Mount Shasta Board Ski Park,5,30,
8438,Bretton Woods,5,82,
5195,Taos Ski Valley,5,135,
5924,Blue Knob,3,51,
5195,Solitude Mountain Resort,5,82,
6190,Berkshire East,3,35,
4032,49 Degrees North,2,60,
5195,Granite Peak Ski Area,1,111,
377,Mount Southington Ski Area,4,38,
2721,Mt Hood Meadows,4,100,
2488,Jay Peak,4,133,
3930,Breckenridge,4,186,
5195,Jay Peak,4,133,
6190,Wintergreen Resort,4,67,
2950,Lookout Pass Ski Area,1,69,
5195,Chestnut Mountain Resort,2,41,
6652,Powder Mountain,5,85,
5195,Bretton Woods,5,82,
494,Canaan Valley Resort,4,37,
5195,Sunlight Mountain Resort,5,35,
8111,Bear Creek Mountain Resort,4,69,
6517,Indianhead Mountain,4,115,
796,Sugarbush,4,90,
3930,Lutsen Mountains,4,85,
1287,Solitude Mountain Resort,3,82,
4298,Bittersweet Ski Area,2,49,
2416,Nubs Nob Ski Area,3,55,
704,Catamount Ski Ride Area,5,59,
1856,Timberline Lodge,4,42,
4536,Snowbird,5,134,
5195,Ski Apache,3,168,
500,Sno Mountain,3,133,
434,Ski Brule,5,1315,
204,Berkshire East,1,35,
1523,Mt Baldy,4,76,
2994,Indianhead Mountain,5,115,
303,Telluride,5,114,
8512,Stratton Mountain,5,111,
5195,Durango Mountain Resort,2,97,
7967,Wachusett Mountain Ski Area,4,81,
4480,Ski China Peak,5,64,
5195,Powder Mountain,5,85,
5189,Squaw Valley Usa,5,109,
8548,Sundown Mountain,4,29,
5195,Deer Valley Resort,5,98,
5195,Schweitzer,5,70,
4480,Wildcat Mountain,5,37,
1367,Crystal Mountain,5,44,
5606,Mammoth Mountain Ski Area,5,139,
7662,Arizona Snowbowl,4,107,
5195,Timberline Lodge,5,42,
5195,Winter Park Resort,5,187,
2347,Northstar California,2,102,
4241,Brian Head Resort,5,70,
5189,Cannonsburg,4,68,
5682,Elk Mountain Ski Resort,4,107,
180,Magic Mountain Ski Area,4,20,
2035,Marquette Mountain,1,26,
6064,Elk Mountain Ski Resort,5,107,
5439,Mt Hood Meadows,4,100,
4604,Ski Brule,3,1315,
1836,Blue Mountain Ski Area,4,188,
5195,Mount Snow,3,132,
5011,Keystone,4,140,
5195,Bromley Mountain,5,36,
5195,Granite Peak Ski Area,1,111,
3645,Mount Sunapee,4,74,
4103,Whitecap Mountain,5,52,
2574,Crested Butte Mountain Resort,5,89,
492,Big Sky Resort,2,136,
5195,Wolf Creek Ski Area,1,154,
186,Ski Brule,5,1315,
5195,Brighton Resort,5,73,
2871,Timber Ridge,4,30,
5195,Vail,5,203,
5195,Spring Mountain Ski Area,5,63,
5195,Ski Brule,5,1315,
5195,Mountain High,5,80,
1418,Keystone,5,140,
1115,Sundance,2,37,
835,Snowbasin,5,94,
5195,Alta Ski Area,5,140,
7587,Labrador Mt,5,21,
5195,Stevens Pass Resort,5,102,
4967,Caberfae Peaks Ski Golf Resort,5,56,
5195,Stowe Mountain Resort,5,106,
3819,Deer Valley Resort,4,98,
5195,Ski Butternut,5,62,
492,Winter Park Resort,3,187,
5195,Mt Baker,5,88,
6880,Sugarbush,5,90,
5195,Alpental,4,54,
3973,Wisp,3,73,
5195,Sunday River,5,91,
5195,Hoodoo Ski Area,4,33,
5195,Arapahoe Basin Ski Area,5,138,
5189,Whitetail Resort,4,67,
5195,Sugar Mountain Resort,2,127,
3930,Brighton Resort,4,73,
2374,Gunstock,2,41,
6664,Chestnut Mountain Resort,5,41,
4867,Ski Santa Fe,4,99,
5195,Jay Peak,2,133,
5195,Great Divide,3,31,
3799,Killington Resort,2,203,
5195,Wisp,5,73,
1407,Wachusett Mountain Ski Area,2,81,
7856,Dodge Ridge,4,67,
5195,Kirkwood,5,107,
5560,Elk Mountain Ski Resort,5,107,
564,Sugarbush,5,90,
6190,Catamount Ski Ride Area,2,59,
5195,Snowshoe Mountain Resort,4,145,
7454,Smugglers Notch Resort,5,82,
1234,Great Divide,5,31,
6382,Sierra At Tahoe,5,59,
1009,Alta Ski Area,3,140,
5195,Sunrise Park Resort,1,120,
3068,Lutsen Mountains,5,85,
4103,Killington Resort,4,203,
5195,Donner Ski Ranch,4,82,
4559,Beaver Creek,3,103,
5195,Durango Mountain Resort,1,97,
5195,Winter Park Resort,5,187,
5195,Sundown Mountain,4,29,
2517,Blue Knob,5,51,
5195,Titus Mountain,5,26,
5195,Brantling Ski Slopes,1,21,
5195,Mt Bachelor,3,101,
5195,Snowshoe Mountain Resort,3,145,
2012,Silver Mountain,5,80,
128,Hunter Mountain,4,113,
2775,Ski Brule,5,1315,
5195,Wisp,3,73,
2256,Wildcat Mountain,3,37,
5761,Appalachian Ski Mtn,4,48,
5195,Pomerelle Mountain Resort,3,36,
3694,Afton Alps,1,49,
2685,Appalachian Ski Mtn,5,48,
5195,Taos Ski Valley,5,135,
6555,Alpine Valley Resort,5,74,
5195,Bryce Resort,3,31,
5195,Deer Valley Resort,2,98,
5195,Bryce Resort,3,31,
5195,Ragged Mountain Resort,1,59,
4820,Paoli Peaks,2,39,
7443,Bristol Mountain,5,57,
1452,Ski Apache,5,168,
5195,Red Lodge Mountain,3,43,
3645,Smugglers Notch Resort,2,82,
4631,Boston Mills,4,45,
2732,Stevens Pass Resort,3,102,
5195,Berkshire East,3,35,
5195,Spring Mountain Ski Area,2,63,
